"vars","pval","adjp","odds","exp","obs","size"
"earn_OC8_G-N",0.755102040816326,1,0,0.244897959183673,0,24
"earn_OC1_B-F",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC3_B-F",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC4_B-F",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC8_B-F",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC9_B-F",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC4_P-S",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC5_P-S",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC7_P-S",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC9_P-S",0.765306122448979,1,0,0.23469387755102,0,23
"earn_OC7_B-F",0.775510204081633,1,0,0.224489795918367,0,22
"earn_OC7_G-N",0.775510204081633,1,0,0.224489795918367,0,22
"earn_OC2_P-S",0.785714285714286,1,0,0.214285714285714,0,21
"pop_Y0-14",0.795918367346938,1,0,0.204081632653061,0,20
"pop_Y15-24",0.795918367346938,1,0,0.204081632653061,0,20
"pop_Y25-64",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_ED0-2",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_ED3-4",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_ED5-8",0.795918367346938,1,0,0.204081632653061,0,20
"emp_FT",0.795918367346938,1,0,0.204081632653061,0,20
"emp_PT",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64",0.795918367346938,1,0,0.204081632653061,0,20
"emp_YGE65",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceM_N",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceO-Q",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y25-64_NaceR-U",0.795918367346938,1,0,0.204081632653061,0,20
"unemp_YGE25",0.795918367346938,1,0,0.204081632653061,0,20
"GDP",0.795918367346938,1,0,0.204081632653061,0,20
"training",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC2_B-F",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC5_B-F",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC1_G-N",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC2_G-N",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC3_G-N",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC4_G-N",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC5_G-N",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC9_G-N",0.795918367346938,1,0,0.204081632653061,0,20
"earn_OC1_P-S",0.795918367346938,1,0,0.204081632653061,0,20
"emp_Y15-24_ED0-2",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y25-64_NaceA",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y25-64_NaceJ",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y25-64_NaceK",0.806122448979592,1,0,0.193877551020408,0,19
"disp_income",0.806122448979592,1,0,0.193877551020408,0,19
"earn_OC3_P-S",0.806122448979592,1,0,0.193877551020408,0,19
"earn_OC8_P-S",0.806122448979592,1,0,0.193877551020408,0,19
"expend_ED5-8",0.806122448979592,1,0,0.193877551020408,0,19
"emp_Y15-24_NaceO-Q",0.816326530612245,1,0,0.183673469387755,0,18
"earn_OC6_G-N",0.816326530612245,1,0,0.183673469387755,0,18
"emp_Y15-24_NaceF",0.826530612244898,1,0,0.173469387755102,0,17
"emp_Y25-64_NaceL",0.826530612244898,1,0,0.173469387755102,0,17
"emp_Y15-24_NaceM_N",0.826530612244898,1,0,0.173469387755102,0,17
"emp_Y15-24_NaceR-U",0.826530612244898,1,0,0.173469387755102,0,17
"earn_OC6_P-S",0.826530612244898,1,0,0.173469387755102,0,17
"rooms_pp",0.86734693877551,1,0,0.13265306122449,0,13
"emp_Y15-24_NaceA",0.877551020408163,1,0,0.122448979591837,0,12
"emp_Y15-24_NaceJ",0.887755102040816,1,0,0.112244897959184,0,11
"GVAgr",0.887755102040816,1,0,0.112244897959184,0,11
"earn_OC6_B-F",0.897959183673469,1,0,0.102040816326531,0,10
"ARPR",0.918367346938776,1,0,0.0816326530612245,0,8
"low_work",0.918367346938776,1,0,0.0816326530612245,0,8
"mat_depriv",0.918367346938776,1,0,0.0816326530612245,0,8
"ARPR_socexcl",0.918367346938776,1,0,0.0816326530612245,0,8
"emp_Y15-24_NaceK",0.918367346938776,1,0,0.0816326530612245,0,8
"emp_Y15-24_NaceL",0.979591836734694,1,0,0.0204081632653061,0,2
"pop_Total",1,1,Inf,0.204081632653061,1,20
"pop_Y65-74",1,1,Inf,0.204081632653061,1,20
"pop_YGE75",1,1,Inf,0.204081632653061,1,20
"emp_Y15-24_ED3-4",1,1,Inf,0.193877551020408,1,19
"emp_Y15-24_ED5-8",1,1,Inf,0.183673469387755,1,18
"emp_Y15-24",1,1,Inf,0.204081632653061,1,20
"emp_Y15-24_NaceB-E",1,1,Inf,0.193877551020408,1,19
"emp_Y25-64_NaceB-E",1,1,Inf,0.204081632653061,1,20
"emp_Y25-64_NaceF",1,1,Inf,0.204081632653061,1,20
"emp_Y15-24_NaceG-I",1,1,Inf,0.193877551020408,1,19
"emp_Y25-64_NaceG-I",1,1,Inf,0.204081632653061,1,20
"unemp_Y15-24",1,1,Inf,0.193877551020408,1,19
